,,,,,,,
الخير,مخطط/3538,قطعة 2299/2,1444/04/21,18569836,400000.00,375.00,1067.00
الخير,مخطط/3538,قطعة 2392/1,1444/04/07,18442770,500000.00,412.50,1212.00
الخير,مخطط/3538,قطعة 2435,1444/04/16,18536019,760000.00,750.00,1013.00
الخير,مخطط/3538,قطعة 2496/2,1444/04/23,18594845,480000.00,457.50,1049.00
الخير,مخطط/3538,قطعة 2572/1,1444/04/20,18549355,390000.00,375.00,1040.00
الخير,مخطط/3538,قطعة 2591,1444/04/06,18427446,700000.00,750.00,933.00
الخير,مخطط/3538,قطعة 2591/1,1444/04/21,18570498,420000.00,375.00,1120.00
الخير,مخطط/3538,قطعة 2591/2,1444/04/23,18594136,415000.00,375.00,1107.00
الخير,مخطط/3538,قطعة 3211/1,1444/04/28,18626265,435000.00,375.00,1160.00
الخير,مخطط/3538,قطعة 3211/2,1444/04/28,18626270,435000.00,375.00,1160.00
الخير,مخطط/3538,قطعة 3212,1444/04/14,18509564,900000.00,750.00,1200.00
الخير,مخطط/3538,قطعة 3214,1444/04/01,18383700,924000.00,750.00,1232.00
الخير,مخطط/3538,قطعة 3667/2,1444/04/19,18553120,400000.00,390.00,1026.00
الخير,مخطط/3538,قطعة 4149,1444/04/06,18433757,950000.00,900.00,1056.00
الخير,مخطط/3538,قطعة 4150,1444/04/07,18433768,950000.00,900.00,1056.00
الخير,مخطط/3538,قطعة 4271,1444/04/10,18471314,500000.00,930.01,538.00
الخير,مخطط/3538,قطعة 4272,1444/04/10,18471328,500000.00,930.00,538.00
الخير,مخطط/3538,قطعة 585,1444/04/26,18607207,720000.00,750.01,960.00
الخير,مخطط/3539,قطعة 1816/1,1444/04/23,18594631,460000.00,412.50,1115.00
الخير,مخطط/3539,قطعة 2071/2,1444/04/08,18455687,430000.00,375.00,1147.00
الخير,مخطط/3539,قطعة 2497/2,1444/04/04,18410314,470000.00,375.00,1253.00
الخير,مخطط/3539,قطعة 3485/2,1444/04/05,18421709,400000.00,360.00,1111.00
الخير,مخطط/3539,قطعة 3487/1,1444/04/05,18421747,400000.00,360.00,1111.00
الخير,مخطط/3539,قطعة 4184/2,1444/04/05,18392047,400000.00,375.00,1067.00
الخير,مخطط/3539,قطعة 4512,1444/04/14,18484447,800000.00,756.00,1058.00
الخير,مخطط/3539,قطعة 4938,1444/04/15,18523250,1000000.00,757.10,1321.00
الخير,مخطط/3539,قطعة 4940/1,1444/04/27,18610895,380000.00,367.50,1034.00
الخير,مخطط/3539,قطعة 4941/1,1444/04/05,18422008,420000.00,367.50,1143.00
الخير,مخطط/3539,قطعة 4941/2,1444/04/05,18421693,415000.00,367.50,1129.00
الخير,مخطط/3539,قطعة 4942/2,1444/04/21,18570083,380000.00,367.50,1034.00
الخير,مخطط/3539,قطعة 506,1444/04/14,18484500,700000.00,750.00,933.00
الخير,مخطط/3539,قطعة 69,1444/04/06,18427596,790000.00,765.00,1033.00
الخير,مخطط/3539,قطعة 71,1444/04/06,18427438,790000.00,765.00,1033.00
الخير,مخطط/3540,قطعة 1549/2,1444/04/19,18542539,350000.00,293.88,1191.00
الخير,مخطط/3540,قطعة 1629,1444/04/16,18530571,750000.00,750.00,1000.00
الخير,مخطط/3540,قطعة 1804/1,1444/04/26,18604488,385000.00,375.00,1027.00
الخير,مخطط/3540,قطعة 2486/1,1444/04/19,18552766,410000.00,375.00,1093.00
الخير,مخطط/3540,قطعة 2570/2,1444/04/06,18410293,375000.00,375.00,1000.00
الخير,مخطط/3540,قطعة 3147/1,1444/04/23,18591507,375000.00,375.00,1000.00
الخير,مخطط/3540,قطعة 375/2,1444/04/01,18384088,267000.00,553.34,483.00
الخير,مخطط/3540,قطعة 4229/1,1444/04/01,18370250,375000.00,375.00,1000.00
الخير,مخطط/3540,قطعة 4229/2,1444/04/01,18369959,375000.00,375.00,1000.00
الخير,مخطط/3540,قطعة 4265,1444/04/05,18422244,740000.00,750.00,987.00
الخير,مخطط/3540,قطعة 4547/2,1444/04/30,18641744,405000.00,375.00,1080.00
الخير,مخطط/3540,قطعة 4931/2,1444/04/26,18604432,380000.00,375.00,1013.00
الخير,مخطط/3540,قطعة 4997/1,1444/04/01,18384892,425000.00,375.00,1133.00
الخير,مخطط/3540,قطعة 730/1,1444/04/06,18429480,400000.00,360.00,1111.00
الخير,مخطط/3541,قطعة 1058,1444/04/05,18401937,820000.00,750.00,1093.00
الخير,مخطط/3541,قطعة 1093/1,1444/04/21,18569908,440000.00,375.00,1173.00
الخير,مخطط/3541,قطعة 1093/2,1444/04/21,18572068,440000.00,375.00,1173.00
الخير,مخطط/3541,قطعة 1417,1444/04/22,18584104,850000.00,750.00,1133.00
الخير,مخطط/3541,قطعة 2079,1444/04/08,18456280,800000.00,948.40,844.00
الخير,مخطط/3541,قطعة 2647/1,1444/04/02,18403428,480000.00,375.00,1280.00
الخير,مخطط/3541,قطعة 2973/1,1444/04/21,18563895,400000.00,358.92,1114.00
الخير,مخطط/3541,قطعة 2979,1444/04/26,18604508,750000.00,750.00,1000.00
الخير,مخطط/3541,قطعة 319/1,1444/04/20,18542722,530000.00,375.00,1413.00
الخير,مخطط/3541,قطعة 319/2,1444/04/30,18622146,505000.00,375.00,1347.00
الخير,مخطط/3541,قطعة 3427/1,1444/04/14,18506062,480000.00,375.00,1280.00
الخير,مخطط/3541,قطعة 3434,1444/04/28,18607851,850000.00,750.00,1133.00
الخير,مخطط/3541,قطعة 4035/2,1444/04/21,18573181,400000.00,375.00,1067.00
الخير,مخطط/3541,قطعة 4144/2,1444/04/16,18535003,410000.00,307.84,1332.00
الخير,مخطط/3541,قطعة 4144/3,1444/04/01,18383603,300000.00,218.59,1372.00
الخير,مخطط/3541,قطعة 4464/1/2,1444/04/06,18433479,330000.00,275.47,1198.00
الخير,مخطط/3541,قطعة 4465/1/3,1444/04/06,18386013,300000.00,220.20,1362.00
الخير,مخطط/3541,قطعة 4785/1,1444/04/27,18573983,432500.00,375.00,1153.00
الخير,مخطط/3541,قطعة 4815,1444/04/19,18552615,710000.00,750.00,947.00
الخير,مخطط/3541,قطعة 5107/1,1444/04/23,18592973,400000.00,375.00,1067.00
الخير,مخطط/3541,قطعة 5161,1444/04/22,18573408,810000.00,864.43,937.00
الخير,مخطط/3541,قطعة 541,1444/04/26,18606401,950000.00,861.45,1103.00
الخير,مخطط/3541,قطعة 920/1,1444/04/07,18437168,540000.00,375.00,1440.00
الخير,مخطط/3541,قطعة 920/2,1444/04/06,18433523,530000.00,375.00,1413.00
الخير,مخطط/3541,قطعة 93/1,1444/04/26,18603043,440000.00,375.00,1173.00
الخير,مخطط/3541,قطعة 93/2,1444/04/20,18560534,445000.00,375.00,1187.00
الخير,مخطط/3543,قطعة 1280,1444/04/20,18563469,950000.00,883.50,1075.00
الخير,مخطط/3543,قطعة 1280,1444/04/27,18615829,1075000.00,883.50,1217.00
الخير,مخطط/3543,قطعة 1281,1444/04/20,18563458,950000.00,883.50,1075.00
الخير,مخطط/3543,قطعة 1281,1444/04/27,18615799,1075000.00,883.50,1217.00
الخير,مخطط/3543,قطعة 181,1444/04/15,18522849,840000.00,750.00,1120.00
الخير,مخطط/3543,قطعة 1853/1,1444/04/23,18592154,470000.00,375.00,1253.00
الخير,مخطط/3543,قطعة 1853/2,1444/04/19,18549570,430000.00,375.00,1147.00
الخير,مخطط/3543,قطعة 2125,1444/04/11,18475123,1100000.00,864.03,1273.00
الخير,مخطط/3543,قطعة 2171,1444/04/26,18599635,800000.00,750.00,1067.00
الخير,مخطط/3544,قطعة 1176,1444/04/23,18595159,1000000.00,875.00,1143.00
الخير,مخطط/3544,قطعة 1178,1444/04/07,18439989,1050000.00,875.00,1200.00
الخير,مخطط/3544,قطعة 222/1,1444/04/09,18454245,440000.00,375.00,1173.00
الخير,مخطط/3544,قطعة 222/2,1444/04/09,18454214,440000.00,375.00,1173.00
الخير,مخطط/3544,قطعة 3592,1444/04/09,18467167,800000.00,750.00,1067.00
الخير,مخطط/3545,قطعة 2066/1,1444/04/09,18465318,450000.00,375.00,1200.00
الخير,مخطط/3545,قطعة 2291/39,1444/04/02,18394110,800000.00,750.00,1067.00
الدار البيضاء,مخطط/2483/ ب,قطعة 175/1/1,1444/04/28,18625190,1232048.00,292.50,4212.00
الدار البيضاء,مخطط/2705/ أ,قطعة 1211,1444/04/26,18603840,1580000.00,1050.00,1505.00
الدار البيضاء,مخطط/2705/ أ,قطعة 2334,1444/04/01,18384011,1250000.00,768.00,1628.00
الدار البيضاء,مخطط/2705/ أ,قطعة 2390/2,1444/04/23,18593283,1163761.00,230.00,5060.00
الدار البيضاء,مخطط/2705/ أ,قطعة 2390/2,1444/04/27,18613679,400000.00,230.00,1739.00
الدار البيضاء,مخطط/2705/ أ,قطعة 2855/2,1444/04/05,18413012,700000.00,250.00,2800.00
الدار البيضاء,مخطط/2705/ أ,قطعة 2953/1,1444/04/14,18466061,328521.00,450.00,730.00
الدار البيضاء,مخطط/2705/ أ,قطعة 2953/1,1444/04/16,18522019,420000.00,450.00,933.00
الدار البيضاء,مخطط/2705/ أ,قطعة 3136/1,1444/04/01,18381541,450000.00,437.50,1029.00
الدار البيضاء,مخطط/2705/ أ,قطعة 3136/2,1444/04/01,18381464,450000.00,437.50,1029.00
الدار البيضاء,مخطط/2705/ أ,قطعة 384/1,1444/04/14,18228751,450000.00,500.00,900.00
الدار البيضاء,مخطط/2705/ أ,قطعة 4420,1444/04/21,18568880,1000000.00,700.00,1429.00
الدار البيضاء,مخطط/2705/ أ,قطعة 4484/2,1444/04/01,18376240,770000.00,375.00,2053.00
الدار البيضاء,مخطط/2705/ أ,قطعة 4929,1444/04/09,18463407,500000.00,500.00,1000.00
الدار البيضاء,مخطط/2705/ أ,قطعة 4932/2,1444/04/15,18514257,825000.00,250.00,3300.00
الدار البيضاء,مخطط/2705/ أ,قطعة 4932/2,1444/04/15,18522832,717500.00,250.00,2870.00
الدار البيضاء,مخطط/2705/ أ,قطعة 541,1444/04/05,18417347,1600000.00,780.00,2051.00
الدار البيضاء,مخطط/2705/ أ,قطعة 5427/1,1444/04/16,18528065,700000.00,300.00,2333.00
الدار البيضاء,مخطط/2705/ أ,قطعة 5628,1444/04/15,18516277,666000.00,740.00,900.00
الدار البيضاء,مخطط/2705/ أ,قطعة 5874/2,1444/04/20,18562886,1924977.00,312.50,6160.00
الدار البيضاء,مخطط/2705/ أ,قطعة 5874/2,1444/04/22,18584207,750000.00,312.50,2400.00
الدار البيضاء,مخطط/2705/ أ,قطعة 5968/2,1444/04/30,18635804,700000.00,250.00,2800.00
الدار البيضاء,مخطط/2705/ أ,قطعة 5970/1,1444/04/30,18635917,700000.00,250.00,2800.00
الدار البيضاء,مخطط/2705/ أ,قطعة 6006/1/2,1444/04/14,18503936,1036000.00,260.00,3985.00
الدار البيضاء,مخطط/2705/ أ,قطعة 6006/1/2,1444/04/14,18511488,350000.00,260.00,1346.00
الدار البيضاء,مخطط/2705/ أ,قطعة 6356,1444/04/23,18580270,900000.00,600.00,1500.00
الدار البيضاء,مخطط/2705/ أ,قطعة 6620,1444/04/15,18516199,810000.00,900.00,900.00
الدار البيضاء,مخطط/2705/ أ,قطعة 688/2,1444/04/30,18639567,1123000.00,375.00,2995.00
الدار البيضاء,مخطط/3085,قطعة 1327/2,1444/04/12,18484451,600000.00,375.00,1600.00
الدار البيضاء,مخطط/3085,قطعة 1329/1,1444/04/14,18509106,600000.00,375.00,1600.00
الدار البيضاء,مخطط/3085,قطعة 1329/2,1444/04/14,18483031,600000.00,375.00,1600.00
الدار البيضاء,مخطط/3085,قطعة 1331/1,1444/04/14,18508886,600000.00,375.00,1600.00
الدار البيضاء,مخطط/3085,قطعة 287/1,1444/04/23,18580697,1350000.00,560.00,2411.00
الدار البيضاء,مخطط/834,قطعة 1160,1444/04/09,18463539,100000.00,432.00,231.00
الدار البيضاء,مخطط/834,قطعة 941,1444/04/27,18617037,400000.00,432.00,926.00
الرابية,مخطط/3045,قطعة 84,1444/04/23,18520781,150000.00,400.00,375.00
الرابية,مخطط/3045,قطعة 926,1444/04/09,18464827,265000.00,400.00,663.00
الرابية,مخطط/3046,قطعة 303,1444/04/16,18522600,250000.00,400.00,625.00
الرابية,مخطط/3046,قطعة 303,1444/04/20,18539617,290000.00,400.00,725.00
الرابية,مخطط/3049,قطعة 102,1444/04/02,18403213,240000.00,403.75,594.00
الرابية,مخطط/3049,قطعة 726,1444/04/08,18455836,150000.00,400.00,375.00
الرابية,مخطط/3049,قطعة 726,1444/04/09,18464930,260000.00,400.00,650.00
الرابية,مخطط/3094,قطعة 164,1444/04/30,18641300,250000.00,414.00,604.00
الرابية,مخطط/3094,قطعة 570,1444/04/30,18641455,268000.00,414.00,647.00
الرابية,مخطط/3094,قطعة 630,1444/04/29,18623151,220000.00,414.00,531.00
الرابية,مخطط/3094,قطعة 687,1444/04/10,18472067,280000.00,414.00,676.00
الرابية,مخطط/3095,قطعة 625/1,1444/04/16,18512489,225000.00,300.00,750.00
الرابية,مخطط/3096,قطعة 111/2,1444/04/04,18410457,200000.00,450.00,444.00
الرابية,مخطط/3096,قطعة 111/2,1444/04/22,18572930,230000.00,450.00,511.00
الرابية,مخطط/3096,قطعة 119,1444/04/20,18563022,400000.00,900.00,444.00
الرابية,مخطط/3096,قطعة 457/2,1444/04/14,18511204,200000.00,453.75,441.00
الرابية,مخطط/3096,قطعة 457/2,1444/04/16,18523251,230000.00,453.75,507.00
الرابية,مخطط/3096,قطعة 478,1444/04/21,18573110,650000.00,932.80,697.00
الرابية,مخطط/3096,قطعة 528/2,1444/04/16,18522488,220000.00,455.00,484.00
الرابية,مخطط/3096,قطعة 528/2,1444/04/22,18539386,250000.00,455.00,549.00
الرابية,مخطط/3096,قطعة 536/1,1444/04/05,18402310,250000.00,455.00,549.00
الرابية,مخطط/3096,قطعة 573,1444/04/22,18573462,500000.00,900.00,556.00
الرابية,مخطط/3096,قطعة 906/2,1444/04/11,18475053,200000.00,547.27,365.00
الرابية,مخطط/3096,قطعة 906/2,1444/04/13,18499392,260000.00,547.27,475.00
الرابية,مخطط/3097,قطعة 1175/2,1444/04/23,18583857,165000.00,240.00,688.00
الرابية,مخطط/3097,قطعة 1811,1444/04/22,18581584,235000.00,400.00,588.00
الرابية,مخطط/3097,قطعة 207,1444/04/09,18467989,185000.00,400.00,463.00
الرابية,مخطط/3097,قطعة 207,1444/04/14,18498702,217000.00,400.00,543.00
الرابية,مخطط/3097,قطعة 2167,1444/04/28,18624945,200000.00,400.00,500.00
الرابية,مخطط/3097,قطعة 2354,1444/04/21,18566988,230000.00,400.00,575.00
الرابية,مخطط/3097,قطعة 2750,1444/04/19,18552609,200000.00,400.00,500.00
الرابية,مخطط/3097,قطعة 2827,1444/04/20,18558347,205000.00,400.00,513.00
الرابية,مخطط/3097,قطعة 3030,1444/04/15,18517191,220000.00,415.92,529.00
الرابية,مخطط/3097,قطعة 3159,1444/04/27,18617685,200000.00,400.00,500.00
الرابية,مخطط/3097,قطعة 351,1444/04/30,18641805,215000.00,400.00,538.00
الرابية,مخطط/3097,قطعة 3558,1444/04/12,18483121,260000.00,437.50,594.00
الرابية,مخطط/3097,قطعة 3787,1444/04/12,18475439,100000.00,400.00,250.00
الرابية,مخطط/3097,قطعة 3826,1444/04/19,18539318,230000.00,400.00,575.00
الرابية,مخطط/3097,قطعة 3881,1444/04/08,18452010,230000.00,400.00,575.00
الرابية,مخطط/3097,قطعة 44,1444/04/08,18455225,240000.00,400.00,600.00
الرابية,مخطط/3097,قطعة 482,1444/04/05,18411342,250000.00,400.00,625.00
الرابية,مخطط/3097,قطعة 591,1444/04/20,18564019,245000.00,448.29,547.00
الرابية,مخطط/3097,قطعة 593,1444/04/16,18529334,200000.00,407.13,491.00
الرابية,مخطط/3097,قطعة 749,1444/04/07,18443830,200000.00,420.00,476.00
الرابية,مخطط/3097,قطعة 833,1444/04/19,18551969,220000.00,400.00,550.00
الرابية,مخطط/3099,قطعة 1638,1444/04/23,18594565,500000.00,900.00,556.00
الراية,مخطط/3149,قطعة 2660/1,1444/04/21,18572761,230000.00,416.00,553.00
الرايس,مخطط/3259,قطعة 173,1444/04/12,18486003,1960000.00,560.00,3500.00
الربوة,مخطط/315,قطعة 205,1444/04/26,18603383,2250000.00,450.00,5000.00
الربوة,مخطط/315,قطعة 225/4,1444/04/19,18551488,16500000.00,2500.00,6600.00
الربوة,مخطط/315,قطعة 242,1444/04/01,18379697,10000000.00,2500.00,4000.00
الربوة,مخطط/720,قطعة 1073/1/1,1444/04/23,18594522,980000.00,280.00,3500.00
الربوة,مخطط/720,قطعة 1243/11,1444/04/27,18612032,3400000.00,360.00,9444.00
الربوة,مخطط/720,قطعة 387,1444/04/19,18546191,2040000.00,510.00,4000.00
الربوة,مخطط/720,قطعة 506/4/1,1444/04/27,18612811,2000000.00,625.00,3200.00
الربوة,مخطط/720,قطعة 530,1444/04/23,18595074,1200000.00,400.00,3000.00
الربوة,مخطط/720,عدد العقارات 2-أول ق…,1444/04/02,18395056,3000000.00,811.00,3699.00
الربوة,مخطط/856,قطعة 103/3,1444/04/09,18466158,4990000.00,1332.50,3745.00
الربوة,مخطط/أخرى,قطعة بدون,1444/04/28,18619784,800000.00,240.00,3333.00
الربيع,مخطط/1637,قطعة 2022/4,1444/04/19,18550320,3240000.00,600.00,5400.00
الربيع,مخطط/1637/ ك,قطعة 1803/1/2,1444/04/09,18461384,1380000.00,314.00,4395.00
الربيع,مخطط/1637/ ك,قطعة 1803/1/2,1444/04/09,18467140,1800000.00,314.00,5732.00
الربيع,مخطط/1637/ ك,قطعة 1922/1,1444/04/20,18563957,2500000.00,372.00,6720.00
الربيع,مخطط/1637/ ك,قطعة 2023/1/343,1444/04/19,18550438,3240000.00,600.00,5400.00
الربيع,مخطط/2413,قطعة 236,1444/04/28,18622821,998512.00,750.00,1331.00
الربيع,مخطط/29117,قطعة 1032/2,1444/04/06,18425251,3000000.00,700.00,4286.00
الرحمانية,مخطط/1343,قطعة 29/أ/1,1444/04/16,18532612,2500000.00,225.00,11111.00
الرحمانية,مخطط/1343,قطعة 29/أ/3,1444/04/12,18486088,2500000.00,225.00,11111.00
الرحمانية,مخطط/208,قطعة 1317,1444/04/01,18384308,4500000.00,750.00,6000.00
الرحمانية,مخطط/2822,قطعة 2/14/1,1444/04/28,18621999,2850000.00,416.47,6843.00
الرفيعة,مخطط/383,قطعة 76,1444/04/14,18506068,61250.00,112.00,547.00
الرفيعة,مخطط/927,قطعة 273,1444/04/14,18511028,3000000.00,361.89,8290.00
الرقيقة,مخطط/3918,قطعة 1511/1,1444/04/19,18549684,100000.00,374.03,267.00
الرقيقة,مخطط/3918,قطعة 2059/3,1444/04/23,18592882,70000.00,300.00,233.00
الرمال,مخطط/2160/ ب,قطعة 35/1,1444/04/20,18559541,1300000.00,312.50,4160.00
الرمال,مخطط/2738,قطعة 63,1444/04/07,18430571,10687500.00,12500.00,855.00
الرمال,مخطط/2738,قطعة 65,1444/04/07,18430740,10687500.00,12500.00,855.00
الرمال,مخطط/3031,قطعة 276,1444/04/09,18467134,4300000.00,2500.00,1720.00
الرمال,مخطط/3031,قطعة 35,1444/04/05,18420391,3000000.00,2500.00,1200.00
الرمال,مخطط/3083,قطعة 1104/2,1444/04/05,18418353,532000.00,560.00,950.00
الرمال,مخطط/3083,قطعة 1134/1,1444/04/22,18579762,1800000.00,525.00,3429.00
الرمال,مخطط/3083,قطعة 1667,1444/04/22,18582132,2000000.00,767.70,2605.00
الرمال,مخطط/3083,قطعة 267/3,1444/04/15,18514965,1185000.00,300.00,3950.00
الرمال,مخطط/3083,قطعة 267/3,1444/04/17,18539788,1215000.00,300.00,4050.00
الرمال,مخطط/3083,قطعة 278/2,1444/04/28,18623763,1875000.00,325.00,5769.00
الرمال,مخطط/3083,قطعة 278/2,1444/04/30,18637009,1600000.00,325.00,4923.00
الرمال,مخطط/3083,قطعة 283/1/1,1444/04/01,18380411,1840000.00,300.00,6133.00
الرمال,مخطط/3083,قطعة 51/2/1,1444/04/12,18485714,2152084.00,321.38,6696.00
الرمال,مخطط/3083,قطعة 51/2/1,1444/04/13,18500455,800000.00,321.38,2489.00
الرمال,مخطط/3083,قطعة 563/1,1444/04/01,18385307,750000.00,406.25,1846.00
الرمال,مخطط/3121,قطعة 591/2,1444/04/22,18576175,943243.00,328.59,2871.00
الرمال,مخطط/3240/ أ,قطعة 244,1444/04/16,18532586,1200000.00,270.00,4444.00
الرمال,مخطط/3240/ أ,قطعة 678,1444/04/23,18579203,717188.00,281.25,2550.00
الرمال,مخطط/3240/ أ,قطعة 680,1444/04/23,18579307,717188.00,281.25,2550.00
الرمال,مخطط/3240/ أ,قطعة 682,1444/04/23,18579449,717188.00,281.25,2550.00
الرمال,مخطط/3240/ أ,قطعة 684,1444/04/23,18579675,717188.00,281.25,2550.00
الرمال,مخطط/3240/ أ,قطعة 686,1444/04/23,18579861,717188.00,281.25,2550.00
الرمال,مخطط/3240/ أ,قطعة 688,1444/04/23,18580231,717188.00,281.25,2550.00
الرمال,مخطط/3240/ أ,قطعة 690,1444/04/23,18580432,717187.00,281.25,2550.00
الرمال,مخطط/3240/ أ,قطعة 888/1,1444/04/20,18562773,962500.00,343.75,2800.00
الرمال,مخطط/3242,قطعة 1266/1,1444/04/04,18410813,1008000.00,360.00,2800.00
الرمال,مخطط/3242,قطعة 1856/2,1444/04/01,18384354,870000.00,300.00,2900.00
الرمال,مخطط/3242,قطعة 2134/1,1444/04/30,18640752,1530000.00,300.00,5100.00
الرمال,مخطط/3242,قطعة 2152/1,1444/04/28,18625164,720000.00,300.00,2400.00
الرمال,مخطط/3242,قطعة 2265/1,1444/04/13,18499386,1750000.00,300.00,5833.00
الرمال,مخطط/3242,قطعة 806/2,1444/04/21,18573354,810000.00,300.00,2700.00
الرمال,مخطط/3242,قطعة 903/1,1444/04/02,18401512,840000.00,300.00,2800.00
الرمال,مخطط/3242,قطعة 975/3,1444/04/23,18593372,1000000.00,300.00,3333.00
الرمال,مخطط/3278,قطعة 63/2,1444/04/20,18562871,1398000.00,261.79,5340.00
الرمال,مخطط/3285,قطعة 160/1,1444/04/13,18500299,1000000.00,276.00,3623.00
الرمال,مخطط/3285,قطعة 184/3,1444/04/23,18595011,896622.00,276.00,3249.00
الرمال,مخطط/3285,قطعة 184/3,1444/04/26,18607467,1000000.00,276.00,3623.00
الرمال,مخطط/3285,قطعة 346/1,1444/04/21,18573662,1300000.00,288.00,4514.00
الرمال,مخطط/3285,قطعة 422/2,1444/04/19,18545516,2944552.00,372.00,7915.00
الرمال,مخطط/3285,قطعة 422/2,1444/04/19,18553199,1000000.00,372.00,2688.00
الرمال,مخطط/3285,قطعة 537/4,1444/04/16,18534036,2076364.00,298.81,6949.00
الرمال,مخطط/3285,قطعة 537/4,1444/04/16,18536584,907000.00,298.81,3035.00
الرمال,مخطط/3285,قطعة 560/1,1444/04/23,18594648,400000.00,372.00,1075.00
الرمال,مخطط/3285,قطعة 612/1/1,1444/04/15,18523312,1200000.00,245.63,4885.00
الرمال,مخطط/3285,قطعة 631/2,1444/04/04,18410506,950000.00,320.73,2962.00
الرمال,مخطط/3300,قطعة 601/2,1444/04/27,18612893,354176.00,444.00,798.00
الرمال,مخطط/3300,قطعة 615/1,1444/04/14,18503636,737707.00,331.44,2226.00
الرمال,مخطط/3300,قطعة 83/3,1444/04/28,18611557,1030215.00,300.00,3434.00
الرمال,مخطط/3300,قطعة 874/1,1444/04/19,18546649,1381262.00,300.00,4604.00
الرمال,مخطط/3300,قطعة 874/1,1444/04/19,18549063,50000.00,300.00,167.00
الرمال,مخطط/3319,قطعة 167,1444/04/14,18510731,1565000.00,613.20,2552.00
الرمال,مخطط/3319,قطعة 169,1444/04/14,18510570,1647000.00,613.20,2686.00
الرمال,مخطط/3319,قطعة 194,1444/04/30,18637071,1800000.00,600.00,3000.00
الرمال,مخطط/3319,قطعة 249,1444/04/22,18579681,1565600.00,640.00,2446.00
الرمال,مخطط/3319,قطعة 27/2,1444/04/06,18431774,1380000.00,300.00,4600.00
الرمال,مخطط/3319,قطعة 77,1444/04/22,18577084,1409235.00,520.00,2710.00
الرمال,مخطط/3804,قطعة 162/3,1444/04/14,18507365,1800000.00,309.77,5811.00
الروابى,مخطط/1895,قطعة 142,1444/04/22,18583179,1795000.00,500.00,3590.00
الروابى,مخطط/2185,قطعة 1486/1,1444/04/14,18506455,1300000.00,287.50,4522.00
الروابى,مخطط/2185,قطعة 18,1444/04/23,18587844,535000.00,312.50,1712.00
الروابى,مخطط/2185/ أ,قطعة 322/1,1444/04/22,18582637,765000.00,225.00,3400.00
الروضة,مخطط/1375,قطعة 1673,1444/04/09,18466765,1550000.00,450.00,3444.00
الروضة,مخطط/1613,قطعة 134/2,1444/04/23,18590860,1080000.00,350.00,3086.00
الروضة,مخطط/2301,قطعة 659,1444/04/16,18535297,1700000.00,500.00,3400.00
الروضة,مخطط/3314/ 10,قطعة 187/1,1444/04/20,18560232,318000.00,244.82,1299.00
الروضة,مخطط/3314/ 10,قطعة 187/2,1444/04/20,18560143,314000.00,241.74,1299.00
الروضة,مخطط/3314/ 10,قطعة 276/1,1444/04/23,18591204,765000.00,600.00,1275.00
الروضة,مخطط/3314/ 10,قطعة 280/278/1,1444/04/23,18591147,765000.00,600.00,1275.00
الروضة,مخطط/3314/ 10,قطعة 353/355/1,1444/04/16,18534715,780000.00,600.00,1300.00
الروضة,مخطط/3314/ 10,قطعة 357/1,1444/04/16,18534796,780000.00,600.00,1300.00
الروضة,مخطط/3314/ 10,قطعة 359/1,1444/04/16,18534877,780000.00,600.00,1300.00
الروضة,مخطط/3314/ 10,قطعة 361/363/1,1444/04/16,18534896,780000.00,600.00,1300.00
الروضة,مخطط/3314/ 10,قطعة 367/1,1444/04/21,18571180,600000.00,600.00,1000.00
الروضة,مخطط/3314/ 10,قطعة 561/2,1444/04/07,18439954,395000.00,280.00,1411.00
الروضة,مخطط/3314/ 10,قطعة 720,1444/04/30,18641343,399663.00,363.33,1100.00
الروضة,مخطط/3314/ 10,قطعة 721,1444/04/30,18641404,399586.00,363.26,1100.00
الروضة,مخطط/3314/ 10,قطعة 722,1444/04/30,18641485,399663.00,363.33,1100.00
الروضة,مخطط/3314/ 10,قطعة 723,1444/04/30,18641707,399850.00,363.50,1100.00
الروضة,مخطط/3314/ 10,قطعة 724,1444/04/30,18641614,399663.00,363.33,1100.00
الروضة,مخطط/3314/ 10,قطعة 725,1444/04/30,18641621,400114.00,363.74,1100.00
الروضة,مخطط/391,قطعة 451,1444/04/07,18440324,1500000.00,500.00,3000.00
الروضة,مخطط/391,قطعة 475,1444/04/01,18377397,7200000.00,2490.00,2892.00
الروضة,مخطط/631,قطعة 1150/8,1444/04/08,18447632,700000.00,437.50,1600.00
الروضة,مخطط/631,قطعة 1188,1444/04/16,18529323,1450000.00,399.00,3634.00
الروضة,مخطط/631,قطعة 183,1444/04/30,18637336,178125.00,60.00,2969.00
الروضة,مخطط/631,قطعة 183,1444/04/30,18639907,178125.00,60.00,2969.00
الروضة,مخطط/631,قطعة 218/2,1444/04/26,18606495,1250000.00,312.50,4000.00
الروضة,مخطط/631,قطعة 5,1444/04/30,18637247,771875.00,260.00,2969.00
الروضة,مخطط/631,قطعة 5,1444/04/30,18639731,771875.00,260.00,2969.00
الروضة,مخطط/631,قطعة 527,1444/04/06,18431756,1925000.00,630.00,3056.00
الريان,مخطط/1519/ أ,قطعة 1326/4,1444/04/12,18486471,1200000.00,203.00,5911.00
الريان,مخطط/2280,قطعة 4/أ/1,1444/04/02,18402657,3450000.00,520.50,6628.00
الريان,مخطط/2280,قطعة 741/1/1,1444/04/26,18602574,7104000.00,2220.00,3200.00
